Café_name,Café_city,Venue_name,Venue_cat,Has_board_game_café
,Salonika,WFT TRS and TRG Centre,Warehouse,0
,Salonika,Teamdb Business Solutions GmbH & Co. KG,Electronics Store,0
,Salonika,Outer Rim Territory,Temple,0
,Salonika,Nordhafen,Harbor / Marina,0
,Salonika,Vodafone GmbH,Office,0
,Salonika,Gate 04a,Airport Gate,0
,Salonika,Geodis Logistics,Distribution Center,0
,Salonika,Kindergarten Kielenkamp Godshorn,Nursery School,0
,Salonika,Hotel Mueckel,Hotel,0
,Salonika,Engelbostel Kirchstraße,Bus Stop,0
,Salonika,USM Harley-Davidson,Motorcycle Shop,0
,Salonika,Gewerbegebiet Godshorn,Industrial Estate,0
,Salonika,Orman,Forest,0
,Salonika,WFT MPA,Factory,0
,Salonika,Spielplatz Birkenwiese,Playground,0
,Salonika,Schenker Deutschland,Office,0
,Salonika,"Gartenkolonie ""Eichenkamp""",Garden,0
,Salonika,Parkplatz,Parking,0
,Salonika,Kinderwald,Playground,0
,Salonika,Centum MC Langenhagen,Social Club,0
,Salonika,Krage Spedition,Corporate Amenity,0
,Salonika,Spotterhügel,Scenic Lookout,0
,Salonika,Jacqueline V6,Racetrack,0
,Salonika,Rewotec,Storage Facility,0
,Salonika,De-Icing,Airport Service,0
,Salonika,TSV Godshorn,Football Stadium,0
,Salonika,Approach 09R (Planespotting Spot),Scenic Lookout,0
,Salonika,Pralle Logistik GmbH,Office,0
,Salonika,Schulenburger Südsee,Lake,0
,Samara,Театр «Самарская площадь»,College Theater,0
,Samara,Samarskaya Square (Самарская площадь),Plaza,0
,Samara,Чебуречная на Садовой,Deli / Bodega,0
,Samara,"НЕФКО, ЗАО",Building,0
,Samara,Ленинская 224,Residential Building (Apartment / Condo),0
,Samara,Ленинская 206,Residential Building (Apartment / Condo),0
,Samara,Детский Садик,College & University,0
,Samara,Ost West Club Hotel,Hotel,0
,Samara,Lady Style beauty city,Salon / Barbershop,0
,Samara,Администрация Ленинского района,Government Building,0
,Samara,вкусная компания,Coffee Shop,0
,Samara,ФСС по Октябрьскому р-ну/ Фонд Социального Страхования,Government Building,0
,Samara,"Студия красоты ""Halzova beauty lounge""",Salon / Barbershop,0
,Samara,HUDSON English Restaurant,Restaurant,0
,Samara,Villeroy & Boch,Furniture / Home Store,0
,Samara,Черный Двор,Other Great Outdoors,0
,Samara,Biscuit Club,Russian Restaurant,0
,Samara,Hookah Empire,Café,0
,Samara,Аптека №5,Pharmacy,0
,Samara,садовая 212 В,Residential Building (Apartment / Condo),0
,Samara,Francesco,Italian Restaurant,0
,Samara,Сбербанк ПРЕМЬЕР,Bank,0
,Samara,Козлы,Playground,0
,Samara,Темный дворик,Playground,0
,Samara,Zooпарк,Pet Store,0
,Samara,Булканетто,Coffee Shop,0
,Samara,Администрация Ленинского района,Government Building,0
,Samara,Кондитерская Марии Волик La Tarta,Dessert Shop,0
,Samara,Самарская 203,Residential Building (Apartment / Condo),0
,Samara,Почта России 443001,Post Office,0
,Samara,ГОСТ,Café,0
,Samara,Столовка))),Diner,0
,Samara,Садовая,Residential Building (Apartment / Condo),0
,Samara,Парковка Баркад,Rest Area,0
,Samara,Опорный пункт Участковых Ленинского района,Police Station,0
,Samara,Галерея интерьера «Фабрика»,Furniture / Home Store,0
,Samara,Садовая 210,College Rec Center,0
,Samara,Двор на Садовой,Housing Development,0
,Samara,"улица Садовая, 229",Residential Building (Apartment / Condo),0
,Samara,Пиццерия CHICAGO,Pizza Place,0
,Samara,Pizza Planet | Pizza&Bar,Pizza Place,0
,Samara,Лагуна Трэвел,Tourist Information Center,0
,Samara,The ZOO Dance clan,Private School,0
,Samara,За 2хэтажкой,Dog Run,0
,Samara,Волготрансстрой-проект,Office,0
,Samara,Невинный Погребок,Café,0
,Samara,vibe,Lounge,0
,Samara,ГОСТ,Snack Place,0
,Samara,Мой дом в Самаре,Residential Building (Apartment / Condo),0
,Samara,The Macallan,Hotel Bar,0
,Samara,Сластёна,Candy Store,0
,Samara,Замок,Housing Development,0
,Samara,Vintage boutique,Boutique,0
,Samara,Классика Времени,Antique Shop,0
,Samara,"Химчистка ""Аспарагус""",Laundry Service,0
,Samara,Спортзал,Gym,0
,Samara,Ost West fitness,Track,0
,Samara,Cafe Guest,Café,0
,Samara,Спортивная Школа N 5,Gym,0
,Samara,Детско - юношеская спортивная школа Олимпийского резерва 5,Athletics & Sports,0
,Samara,"Мемориальная доска, посвящённая Власу Иванову-Паймену",Historic Site,0
,Samara,"Школа Искусств #8""Радуга""",Adult Education Center,0
,Samara,«LEGE ARTIS»,Dentist's Office,0
,Samara,Сиреневый рай,Antique Shop,0
,Samara,СИДО / Самарский институт делового образования,College Academic Building,0
,Samara,Девять Звезд,Dentist's Office,0
,Samara,Швейная Фурнитура,Arts & Crafts Store,0
,Samara,add Чёрный дворик,Playground,0
,Samara,Красный двор,Other Great Outdoors,0
,Samara,третий подъезд,Cocktail Bar,0
,Samara,Застройка Самаратрансгруз,Housing Development,0
,Samara,Бкк,Dessert Shop,0
,Samara,"Модные ткани, фурнитура",Arts & Crafts Store,0
,Samara,"Bar ""Malya""",Bar,0
,Samara,Сводная сестра Дорис,Gastropub,0
,Samara,Парфюмерия Тройка,Cosmetics Shop,0
,Samara,Нотариальная палата Самарской области,Financial or Legal Service,0
,Samara,Mo's Cage. Partys & Beds,Residential Building (Apartment / Condo),0
,Samara,Сомовьи Угодья,Residential Building (Apartment / Condo),0
,Samara,Железный Век,Gun Range,0
,Samara,soullonge,Tea Room,0
,Samara,Салон Африканских Косичек,Salon / Barbershop,0
,Samara,Сто Миров,Travel Agency,0
,Samara,Barkad,Tea Room,0
,Samara,Цветочный Магазин,Flower Shop,0
,Samara,Супермаркет «Любимый»,Grocery Store,0
,Samara,Чешские Авиалинии,General Travel,0
,Samara,travelland,General Travel,0
,Samara,"Мемориальная доска, посвящённая Юрию Павловичу Тюлегеву",Historic Site,0
,Samara,Колыбелька,Miscellaneous Shop,0
,Samara,бэби клуб Медвежонок,Social Club,0
,Samara,Lera's & Yuli's Yard,Playground,0
,Samara,турагентство 'бизнес класс',Travel Agency,0
,Samara,Швейное ПТУ,College Residence Hall,0
,Samara,Talk Fusion*,Conference Room,0
,Samara,dani,Bridal Shop,0
,Samara,Любимый,Convenience Store,0
,Samara,Belucci,Building,0
,Samsun,Kahvecioğlu Pastanesi,Café,0
,Samsun,Bi Çay Bi Simit,Bagel Shop,0
,Samsun,ulugazi mahallesi muhtarlığı,Non-Profit,0
,Samsun,Bulvar Yaşam ve Alışveriş Merkezi,Shopping Mall,0
,Samsun,Taskinlar Apartmani,Residential Building (Apartment / Condo),0
,Samsun,Uzun Eczanesi,Medical Center,0
,Samsun,Piazza,Shopping Mall,0
,Samsun,Mater Dolorosa Katolik Kilisesi,Church,0
,Samsun,Sultan Sofrası,Turkish Restaurant,0
,Samsun,Eczacıbaşı Optik,Optical Shop,0
,Samsun,Cumhuriyet Meydanı,Plaza,0
,Samsun,Mecidiye Çarşısı,Miscellaneous Shop,0
,Samsun,10. Yıl Bulvarı,Pet Café,0
,Samsun,Samsun Pazarı Spot AVM,Discount Store,0
,Samsun,Kıyak Kardeşler Balık Restaurant,Seafood Restaurant,0
,Samsun,Gulenay Kuafor,Salon / Barbershop,0
,Samsun,Mahalle Kültür Ve Yaşam Evi,General Entertainment,0
,Samsun,Ulugazi çayevi,Café,0
,Samsun,Samsun Free Shop,Smoke Shop,0
,Samsun,Samsun Savunma Sanatlari(ALPAGU),Martial Arts School,0
,Samsun,PARK ELEKTRİK,Electronics Store,0
,Samsun,Sizin Köfte&Kumru,Food Court,0
,Samsun,Kardeşler market,Big Box Store,0
,Samsun,gıda çay evi,Community Center,0
,Samsun,Samsun Gazi Devlet Hastanesi,Hospital,0
,Samsun,Çağ Gençlik Spor Külübü,Sports Club,0
,Samsun,Recepoğlu Plaza,Business Center,0
,Samsun,Pizza İtalia,Pizza Place,0
,Samsun,Güvercin Mezatı,Coffee Shop,0
,Samsun,Diş Hekimi Kalender Demirkaya,Housing Development,0
,Samsun,HACI USTA,Cambodian Restaurant,0
,Samsun,DellalZade',Residential Building (Apartment / Condo),0
,Samsun,Dedemin Evii,Residential Building (Apartment / Condo),0
,Samsun,Manav Tozoğlu,Fruit & Vegetable Store,0
,Samsun,Foto Ender,Photography Lab,0
,Samsun,Emniyet Büfe,Smoke Shop,0
,Samsun,Barış Çay Evi,Tea Room,0
,Samsun,Stiltaym Erkek Kuaförü,Salon / Barbershop,0
,Samsun,MG HOME OFFİCE SUITS,Business Center,0
,Samsun,samsun park,Bagel Shop,0
,Samsun,Recepoğlu Plaza İş Merkezi,Business Center,0
,Samsun,Kardelen Kuaför,Salon / Barbershop,0
,Samsun,ADEM AYCAN MUHASEBE MALİ MÜŞAVİRLİK,Financial or Legal Service,0
,Samsun,Çorbacim,Soup Place,0
,Samsun,kuafor fatihh,Salon / Barbershop,0
,Samsun,Kader Çay Evi,Other Great Outdoors,0
,Samsun,Samsun Olimpik Spor Salonu,Boxing Gym,0
,Samsun,Dr.Sahsene Aydemir,Medical Center,0
,Samsun,kuzeyin çiçek,Flower Shop,0
,Samsun,Ağatorunu Çay Evi,Café,0
,Samsun,Kadikoy Sok Market,Grocery Store,0
,Samsun,Katre Yufka,Deli / Bodega,0
,Samsun,Ahmet Usta,Diner,0
,Samsun,KARACA ET VE TAVUK ÜRÜNLERİ,Wings Joint,0
,Samsun,Ahmet Usta,Comfort Food Restaurant,0
,Samsun,haci usta Pide Kebab Salonu,Fried Chicken Joint,0
,Samsun,İddaa Bayi,Arts & Entertainment,0
,Samsun,Özen Taksi,Taxi Stand,0
,Samsun,Kilise Salon Özen,Café,0
,Samsun,Fatih Temiz Petrol Day.Tük Mal.ltd.Şti,Department Store,0
,Samsun,Kuaför Göksel,Salon / Barbershop,0
,Samsun,Turşu Dünyasi,Fast Food Restaurant,0
,Samsun,Salon Demirci,Arts & Entertainment,0
,Samsun,Kuzey Dis Deposu,Pharmacy,0
,Samsun,EX İNTERNET KAFE,Arcade,0
,Samsun,Bereket Lokantasi,Restaurant,0
,Samsun,ayazma,Tree,0
,Samsun,Rizeliler Unlu Gıda (Kafe),Café,0
,Samsun,Ceza Evi Lisesi,University,0
,Samsun,Kısmet Çay Evi,Tea Room,0
,Samsun,Uzun Optik,Drugstore,0
,Samsun,centat çiğköfte,Kofte Place,0
,Samsun,kahvecioglu çiğ köfte,Burrito Place,0
,Samsun,Göz Saglik Optik,Department Store,0
,Samsun,Songül Residence,Residential Building (Apartment / Condo),0
,Samsun,Samsun Sosyal Güvenlik Merkezi Yemekhanesi,Turkish Home Cooking Restaurant,0
,Samsun,Kiyak kardesler,Arepa Restaurant,0
,Samsun,Özay Erkek Berberi Aytaç,Salon / Barbershop,0
,Samsun,Kayalar,Residential Building (Apartment / Condo),0
,Samsun,Samsun Rüyam Gelinlik,Bridal Shop,0
,Samsun,KALPEN,Garden Center,0
,Samsun,ak-teknik servis,Financial or Legal Service,0
,Samsun,Moduline Mutfak&Banyo,Furniture / Home Store,0
,Samsun,Şaban Kitap Mali Müşavirlik Bürosu,Financial or Legal Service,0
,Samsun,Salon Özen,Arcade,0
,Samsun,Polat Ticaret,Furniture / Home Store,0
,Samsun,İslam Kitap Mali Müşavirlik Burosu,Financial or Legal Service,0
,Samsun,BuLvar Döner,Doner Restaurant,0
,Samsun,Digisam Elektronik,Electronics Store,0
,Samsun,Azak Tıp Medikal,Mobility Store,0
,Samsun,şafak erkek berberi,Community Center,0
,Samsun,azak medikal,Business Center,0
,Samsun,lodos iş elbiseleri ve güvenlik ekipmanları,Business Service,0
,Samsun,Ağa Torunu,Tea Room,0
,Samsun,Cabbarın Yeri Çay Ocağı,Arcade,0
,Samsun,Köşem Manav,Fruit & Vegetable Store,0
,Samsun,ER-MU İleşitim,Mobile Phone Shop,0
,Samsun,arzuuuuum,American Restaurant,0
,San Sebastián,Gelateria Boulevard,Ice Cream Shop,0
,San Sebastián,El Boulevard,Plaza,0
,San Sebastián,Va Bene,Burger Joint,0
,San Sebastián,La Muralla,Spanish Restaurant,0
,San Sebastián,Bar Ambrosio,Tapas Restaurant,0
,San Sebastián,Paseo de La Concha,Other Great Outdoors,0
,San Sebastián,Plaza de la Trinidad,Plaza,0
,San Sebastián,Zoo Can,Pet Store,0
,San Sebastián,Teatro Principal,Theater,0
,San Sebastián,Bar La Viña,Tapas Restaurant,0
,San Sebastián,Iglesia de San Vicente,Church,0
,San Sebastián,Zibbibo,Cocktail Bar,0
,San Sebastián,Aguirre Pastelería,Pie Shop,0
,San Sebastián,Elkano 1 - Gaztagune,Cheese Shop,0
,San Sebastián,Casa Ponsol,Clothing Store,0
,San Sebastián,Reloj Berri,Coffee Shop,0
,San Sebastián,Pension Bule,Hotel,0
,San Sebastián,Maiatza,Diner,0
,San Sebastián,Pension Confort,Bed & Breakfast,0
,San Sebastián,Giroki,Bar,0
,San Sebastián,Coco Mango,Café,0
,San Sebastián,Garagar,Bar,0
,San Sebastián,Café Burunda,Café,0
,San Sebastián,Donostia Turismo San Sebastián,Tourist Information Center,0
,San Sebastián,Parking Boulevard,Parking,0
,San Sebastián,El Quinto Pino,Burger Joint,0
,San Sebastián,Loco Polo,Ice Cream Shop,0
,San Sebastián,Parada D-bus Boulevard 15,Bus Station,0
,San Sebastián,Ollagorra,Mediterranean Restaurant,0
,San Sebastián,Taberna Juantxo,Sandwich Place,0
,San Sebastián,Bar Intza,Breakfast Spot,0
,San Sebastián,Tienda Oficial Real Sociedad,Sporting Goods Shop,0
,San Sebastián,Piccola Venezia,Ice Cream Shop,0
,San Sebastián,Plaza Sarriegi,Plaza,0
,San Sebastián,Herboristeria Monse,Alternative Healer,0
,San Sebastián,El Reloj,Other Great Outdoors,0
,San Sebastián,Boulevard 9,Spanish Restaurant,0
,San Sebastián,Donostiarra Taska,Tapas Restaurant,0
,San Sebastián,Go Local,Tourist Information Center,0
,San Sebastián,Polka,Spanish Restaurant,0
,San Sebastián,Miniso,Miscellaneous Shop,0
,San Sebastián,Boulevardeko Erlojua,Lighthouse,0
,San Sebastián,Pub Dickens,Diner,0
,San Sebastián,Morgan,Spanish Restaurant,0
,San Sebastián,Bar Iguana,Bar,0
,San Sebastián,Txiki,Bar,0
,San Sebastián,Arenales,Tapas Restaurant,0
,San Sebastián,Iralia,Coffee Shop,0
,San Sebastián,Relojberri cafe.bar.pub,Pub,0
,San Sebastián,Pension Boulevard,Boarding House,0
,San Sebastián,San Geronimo Pizza,Pizza Place,0
,San Sebastián,Pension San Lorenzo,Resort,0
,San Sebastián,Kuskulo,Candy Store,0
,San Sebastián,Ekeko Sangucheria Peruana,Peruvian Restaurant,0
,San Sebastián,san sebastian beach,Surf Spot,0
,San Sebastián,Paries,Dessert Shop,0
,San Sebastián,Kuxkulo,Candy Store,0
,San Sebastián,Bollywood,Indian Restaurant,0
,San Sebastián,Pensión Artea Narrika,Boarding House,0
,San Sebastián,DOTT,Gift Shop,0
,San Sebastián,Elkano 1,Cheese Shop,0
,San Sebastián,Danena Taberna,Tapas Restaurant,0
,San Sebastián,Garbimatik Lavanderia,Laundromat,0
,San Sebastián,Ordizia Taberna,Tapas Restaurant,0
,San Sebastián,Casino,Casino,0
,San Sebastián,Pension Santa Clara,Bed & Breakfast,0
,San Sebastián,Vodafone,Mobile Phone Shop,0
,San Sebastián,Ogi Berri,Bakery,0
,San Sebastián,Heladeria La Veneziana,Ice Cream Shop,0
,San Sebastián,Pasteleria Gozotegia,Bakery,0
,San Sebastián,Hori da,Tapas Restaurant,0
,San Sebastián,Taberna Danena,Bar,0
,San Sebastián,Montes + Mugica,Men's Store,0
,San Sebastián,Carniceria Carmelo Odriozola,Butcher,0
,San Sebastián,Boulevard 19,Residential Building (Apartment / Condo),0
,San Sebastián,portu kalea,Breakfast Spot,0
,San Sebastián,Eica Agencia Inmobiliaria,Real Estate Office,0
,San Sebastián,Sabadell,ATM,0
,San Sebastián,Peluqueria Ruby,Salon / Barbershop,0
,San Sebastián,tattoo Carpe Diem,Tattoo Parlor,0
,San Sebastián,neska freska,Boutique,0
,San Sebastián,Sederías de Oriente,Electronics Store,0
,San Sebastián,Osakidetza,Doctor's Office,0
,San Sebastián,Leonard,Ice Cream Shop,0
,San Sebastián,Pension Loinaz,Bed & Breakfast,0
,San Sebastián,Lamb,Music Venue,0
,San Sebastián,Pensión Alameda,Bed & Breakfast,0
,San Sebastián,Pickle,Clothing Store,0
,San Sebastián,On Egin,Bar,0
,Sandwell,The Yew Tree,Restaurant,0
,Sandwell,Aussichtshügel Nord,Scenic Lookout,0
,Sandwell,Tesco Extra,Supermarket,0
,Sandwell,Solair windows,Factory,0
,Sandwell,KoneCranes,Office,0
,Sandwell,Reflections Studio,Design Studio,0
,Sandwell,Shelter Charity Shop,Thrift / Vintage Store,0
,Sandwell,Subway,Sandwich Place,0
,Sandwell,Cheers,Convenience Store,0
,Sandwell,McColl's,Convenience Store,0
,Sandwell,LloydsPharmacy,Pharmacy,0
,Sandwell,Ryders Green School,Elementary School,0
,Sandwell,Christ Church Primary,Elementary School,0
,Sandwell,No-Ke,Martial Arts School,0
,Sandwell,The Court of Requests (Wetherspoon),Pub,0
,Sandwell,Guns Village Primary School,Elementary School,0
,Sandwell,Turford Bros,Factory,0
,Sandwell,87 Bus,Bus Line,0
,Sandwell,Warley Carriers,Distribution Center,0
,Sandwell,Clarke Transport,Distribution Center,0
,Sandwell,Masterfreight,Transportation Service,0
,Sandwell,Home Delivery Network,Building,0
,Sandwell,Manj's,Building,0
,Sandwell,Lion FPG Ltd,Office,0
,Sandwell,Momtajspice,Indian Restaurant,0
,Sandwell,L.A.M. Finance Ltd.,Auto Dealership,0
,Sandwell,Lyng Primary School,Elementary School,0
,Sandwell,Pilkington Automotive,Auto Dealership,0
,Sandwell,Orchard Veterinary Surgery,Veterinarian,0
,Sandwell,The Rec,Soccer Field,0
,Sandwell,Rick Dubidat's Black Belt Academy,Martial Arts School,0
,Sandwell,Greets Green Off License And Newsagent,Liquor Store,0
,Sandwell,West Bromwich Leisure Centre,Gym / Fitness Center,0
,Sandwell,Post Office,Post Office,0
,Sandwell,Pudding Green Junction Bridge,Bridge,0
,Sandwell,Lyng Centre for Health & Social Care,Medical Center,0
,Sandwell,Marl Hole Park,Park,0
,Sandwell,William King Ltd,Factory,0
,Sandwell,Portico Products,Professional & Other Places,0
,Sandwell,C.c.s.,Office,0
,Sandwell,Plumbing Trade Supplies (PTS),Hardware Store,0
,Sandwell,Sandwell Homes,Office,0
,Sandwell,Effigy Blinds,Office,0
,Sandwell,Hot Hothis,Fast Food Restaurant,0
,Sandwell,Vehicle Glass Company,Automotive Shop,0
,Sandwell,retrofit,Office,0
,Sandwell,Sapa Office - Work,Office,0
,Sandwell,SCVO,Non-Profit,0
,Sandwell,KIS Manufacturing LTD,Building,0
,Sandwell,Nisa,Convenience Store,0
,Sandwell,wrights GPX Plastics Ltd,Factory,0
,Sandwell,Bromford Gardners Club,Beer Garden,0
,Sandwell,West Bromwich Hockey Club,Hockey Field,0
,Sandwell,Oldbury Premix,Construction & Landscaping,0
,Sandwell,Children's Play Area,Playground,0
,Sandwell,Kelvin Way Industrial Estate,Industrial Estate,0
,Sandwell,SCA Recycling,Recycling Facility,0
,Sandwell,Cbs Packaging,Factory,0
,Sandwell,Unipart Car Care Centre,Auto Garage,0
,Sandwell,Mark James Unisex Salon,Salon / Barbershop,0
,Sandwell,Weatherite,Factory,0
,Sandwell,Stand K West Bromwich Bus Station,Bus Stop,0
,Sandwell,blu sky poultry,Warehouse,0
,Sandwell,Dudley Street (Guns Village) Metro Station,Light Rail Station,0
,Sandwell,Hinks Haulage,Transportation Service,0
,Sandwell,Platform 1,Platform,0
,Sandwell,The Junction Inn,Pub,0
,Sandwell,Platform 2,Platform,0
,Sandwell,Lodge Road Community Centre,Event Space,0
,Sandwell,Guru Nanak Gurdwara,Temple,0
,Sandwell,Ryders Green Methodist Church,Church,0
,Sandwell,Bethel Institute of Biblical Studies,Spiritual Center,0
,Sandwell,The Jolly Collier,Pub,0
,Sandwell,Hayes Social Club,Bar,0
,Sandwell,Hong Kong Palace,Chinese Restaurant,0
,Sandwell,Vantage Point,Assisted Living,0
,Sandwell,Sandwell & Dudley Railway Station (SAD),Train Station,0
,Sandwell,Lodge Road Metro Station,Light Rail Station,0
,Sandwell,Ladbrokes,Betting Shop,0
,Sandwell,Bethel Convention Centre,Convention Center,0
,Sandwell,Sandhar Store,Convenience Store,0
,Sandwell,National Tyres and Autocare,Auto Garage,0
,Sandwell,ATS Euromaster,Auto Garage,0
,Sandwell,Oldbury Police Station,Police Station,0
,Sandwell,Metal Supermarket,Factory,0
,Sandwell,Wood Lane Community Centre,Community Center,0
,Sandwell,Manafoldia Grange,Building,0
,Sandwell,West Bromwich Fasteners,Hardware Store,0
,Sandwell,West Bromwich Mandir,Building,0
,Sandwell,West Bromwich Collegiate School,High School,0
,Sandwell,West Brom Bus Garage,Bus Station,0
,Sandwell,Bromford Lane Fish Bar,Fast Food Restaurant,0
,Sandwell,The Lighthouse,Hospital,0
,Sandwell,Dartmouth Street Metro Station,Light Rail Station,0
,Sandwell,George Salter Collegiate Academy,High School,0
,Sandwell,Oak House,Monument / Landmark,0
,Santa Cruz De Tenerife,Ayuntamiento de Santa Cruz de Tenerife,City Hall,0
